,artist,album,track_title,track_n,lyric,line,year,keywords,sadness,joy,fear,disgust,anger
1385,Taylor Swift,Speak Now,Dear John,5,But I took your matches,38,2010,matches,0.187918,0.101177,0.113627,0.100825,0.142174
1386,Taylor Swift,Speak Now,Dear John,5,Before fire could catch me,39,2010,fire,0.34615100000000004,0.242525,0.1794,0.217929,0.207063
1387,Taylor Swift,Speak Now,Dear John,5,So don't look now,40,2010,,0.148831,0.179551,0.091248,0.074744,0.088473
1388,Taylor Swift,Speak Now,Dear John,5,I'm shining like fireworks,41,2010,fireworks,0.054269000000000005,0.706593,0.123284,0.005179,0.146086
1389,Taylor Swift,Speak Now,Dear John,5,"Over your sad empty town, yeah",42,2010,sad empty town,0.875994,0.005196,0.164046,0.149983,0.05361900000000002
1390,Taylor Swift,Speak Now,Dear John,5,"Oh, oh, oh, oh, oh, oh",43,2010,,0.185334,0.12908499999999998,0.184084,0.048645,0.088638
1391,Taylor Swift,Speak Now,Dear John,5,"Dear John, I see it all now that you're gone",44,2010,Dear John,0.25445500000000004,0.159648,0.163166,0.062912,0.138935
1392,Taylor Swift,Speak Now,Dear John,5,Don't you think I was too young to be messed with,45,2010,,0.603139,0.021831,0.206604,0.111993,0.369653
1393,Taylor Swift,Speak Now,Dear John,5,The girl in the dress cried the whole way home,46,2010,girl,0.7350369999999999,0.142656,0.048858,0.10786099999999996,0.107181
1394,Taylor Swift,Speak Now,Dear John,5,I see it all now that you're gone,47,2010,,0.13034,0.167677,0.187,0.05665700000000001,0.109481
1395,Taylor Swift,Speak Now,Dear John,5,Don't you think I was too young to be messed with,48,2010,,0.603139,0.021831,0.206604,0.111993,0.369653
1396,Taylor Swift,Speak Now,Dear John,5,The girl in the dress,49,2010,girl,0.041353,0.651658,0.029494,0.238787,0.089237
1397,Taylor Swift,Speak Now,Dear John,5,"Wrote you a song, you shoulda' known",50,2010,song,0.143404,0.5939479999999999,0.07056799999999999,0.036357,0.06077000000000001
1398,Taylor Swift,Speak Now,Dear John,5,You shoulda' known,51,2010,shoulda,0.177333,0.131634,0.091099,0.068885,0.089976
1399,Taylor Swift,Speak Now,Dear John,5,Don't you think I was too young,52,2010,,0.4104680000000001,0.330352,0.157084,0.023328,0.113481
1400,Taylor Swift,Speak Now,Dear John,5,You shoulda' known,53,2010,shoulda,0.177333,0.131634,0.091099,0.068885,0.089976
1401,Taylor Swift,Speak Now,Mean,6,"You, with your words like knives",1,2010,words,0.031021,0.32254,0.479062,0.045784,0.218056
1402,Taylor Swift,Speak Now,Mean,6,And swords and weapons that you use against me,2,2010,swords,0.354137,0.097706,0.268703,0.071626,0.313644
1403,Taylor Swift,Speak Now,Mean,6,You have knocked me off my feet again,3,2010,feet,0.164743,0.049962,0.433642,0.201668,0.495086
1404,Taylor Swift,Speak Now,Mean,6,Got me feeling like I'm nothing,4,2010,,0.566099,0.217051,0.183122,0.061082,0.083842
1405,Taylor Swift,Speak Now,Mean,6,"You, with your voice like nails on a chalkboard",5,2010,voice,0.037906,0.578851,0.173619,0.204781,0.111515
1406,Taylor Swift,Speak Now,Mean,6,Calling me out when I'm wounded,6,2010,,0.571732,0.021288,0.039798,0.209628,0.277018
1407,Taylor Swift,Speak Now,Mean,6,"You, picking on the weaker man",7,2010,weaker man,0.327104,0.022819,0.10786400000000004,0.466545,0.394281
1408,Taylor Swift,Speak Now,Mean,6,But you can take me down with just one single blow,8,2010,single blow,0.287741,0.097275,0.271214,0.08118500000000001,0.133026
1409,Taylor Swift,Speak Now,Mean,6,But you don't know what you don't know,9,2010,,0.175307,0.171496,0.091248,0.074744,0.108828
1410,Taylor Swift,Speak Now,Mean,6,"Someday, I'll be living in a big old city",10,2010,big old city,0.233911,0.367761,0.13454000000000002,0.116297,0.088048
1411,Taylor Swift,Speak Now,Mean,6,And all you're ever gonna be is mean,11,2010,ever gonna,0.158614,0.24941,0.171057,0.098583,0.299165
1412,Taylor Swift,Speak Now,Mean,6,"Someday, I'll be big enough so you can't hit me",12,2010,,0.113164,0.4340600000000001,0.13893599999999998,0.10761400000000004,0.13969
1413,Taylor Swift,Speak Now,Mean,6,And all you're ever gonna be is mean,13,2010,ever gonna,0.158614,0.24941,0.171057,0.098583,0.299165
1414,Taylor Swift,Speak Now,Mean,6,Why you gotta be so mean?,14,2010,,0.285287,0.038032,0.19724,0.046621,0.125354
1415,Taylor Swift,Speak Now,Mean,6,"You, with your switching sides",15,2010,sides,0.259844,0.070413,0.058599,0.059879,0.08140700000000001
1416,Taylor Swift,Speak Now,Mean,6,And your wildfire lies and your humiliation,16,2010,wildfire lies,0.567868,0.00758,0.083215,0.143974,0.5082270000000001
1417,Taylor Swift,Speak Now,Mean,6,You have pointed out my flaws again,17,2010,flaws,0.277243,0.154401,0.108291,0.061344,0.196244
1418,Taylor Swift,Speak Now,Mean,6,As if I don't already see them,18,2010,,0.16181900000000002,0.153324,0.136401,0.072867,0.09194
1419,Taylor Swift,Speak Now,Mean,6,"I walk with my head down, trying to block you out",19,2010,head,0.49479,0.023784,0.41959,0.167248,0.252304
1420,Taylor Swift,Speak Now,Mean,6,'Cause I'll never impress you,20,2010,Cause,0.495544,0.019937,0.222,0.06551,0.182434
1421,Taylor Swift,Speak Now,Mean,6,I just want to feel okay again,21,2010,,0.545227,0.129652,0.190121,0.047699,0.098266
1422,Taylor Swift,Speak Now,Mean,6,I bet you got pushed around,22,2010,,0.219014,0.146112,0.160814,0.259566,0.286603
1423,Taylor Swift,Speak Now,Mean,6,Somebody made you cold,23,2010,,0.374664,0.07038,0.127821,0.214754,0.331301
1424,Taylor Swift,Speak Now,Mean,6,But the cycle ends right now,24,2010,cycle ends,0.225971,0.324956,0.193942,0.009355,0.06288099999999999
1425,Taylor Swift,Speak Now,Mean,6,'Cause you can't lead me down that road,25,2010,road,0.366091,0.054375,0.414834,0.045977,0.223334
1426,Taylor Swift,Speak Now,Mean,6,And you don't know what you don't know,26,2010,,0.175307,0.171496,0.091248,0.074744,0.108828
1427,Taylor Swift,Speak Now,Mean,6,"Someday, I'll be living in a big old city",27,2010,big old city,0.233911,0.367761,0.13454000000000002,0.116297,0.088048
1428,Taylor Swift,Speak Now,Mean,6,And all you're ever gonna be is mean,28,2010,ever gonna,0.158614,0.24941,0.171057,0.098583,0.299165
1429,Taylor Swift,Speak Now,Mean,6,"Someday, I'll be big enough so you can't hit me",29,2010,,0.113164,0.4340600000000001,0.13893599999999998,0.10761400000000004,0.13969
1430,Taylor Swift,Speak Now,Mean,6,And all you're ever gonna be is mean,30,2010,ever gonna,0.158614,0.24941,0.171057,0.098583,0.299165
1431,Taylor Swift,Speak Now,Mean,6,Why you gotta be so mean?,31,2010,,0.285287,0.038032,0.19724,0.046621,0.125354
1432,Taylor Swift,Speak Now,Mean,6,And I can see you years from now in a bar,32,2010,bar,0.448671,0.244079,0.051229,0.131055,0.052064
1433,Taylor Swift,Speak Now,Mean,6,Talking over a football game,33,2010,football game,0.170155,0.276352,0.072479,0.332458,0.1163
1434,Taylor Swift,Speak Now,Mean,6,With that same big loud opinion,34,2010,big loud opinion,0.078234,0.296912,0.197096,0.304226,0.348204
1435,Taylor Swift,Speak Now,Mean,6,But nobody's listening,35,2010,nobody's listening,0.148831,0.179551,0.091248,0.074744,0.088473
1436,Taylor Swift,Speak Now,Mean,6,Washed up and ranting about the same old bitter things,36,2010,old bitter things,0.07479,0.02367,0.102537,0.242222,0.807736
1437,Taylor Swift,Speak Now,Mean,6,Drunk and grumbling on about how I can't sing,37,2010,Drunk,0.190613,0.045489,0.236527,0.5040140000000001,0.282903
1438,Taylor Swift,Speak Now,Mean,6,But all you are is mean,38,2010,,0,0,0,0,0
1439,Taylor Swift,Speak Now,Mean,6,All you are is mean,39,2010,,0,0,0,0,0
1440,Taylor Swift,Speak Now,Mean,6,"And a liar, and pathetic, and alone in life",40,2010,liar,0.16134500000000002,0.009629,0.045304,0.374362,0.736197
1441,Taylor Swift,Speak Now,Mean,6,"And mean, and mean, and mean, and mean",41,2010,mean,0.249395,0.107764,0.0929,0.072818,0.090522
1442,Taylor Swift,Speak Now,Mean,6,But someday I'll be living in a big old city,42,2010,big old city,0.233911,0.367761,0.13454000000000002,0.116297,0.088048
1443,Taylor Swift,Speak Now,Mean,6,"And all you're ever going to be is mean, yeah!",43,2010,,0.140648,0.220298,0.130825,0.092802,0.278634
1444,Taylor Swift,Speak Now,Mean,6,"Someday, I'll be big enough so you can't hit me",44,2010,,0.113164,0.4340600000000001,0.13893599999999998,0.10761400000000004,0.13969
1445,Taylor Swift,Speak Now,Mean,6,And all you're ever going to be is mean,45,2010,,0.167994,0.181787,0.135152,0.093813,0.267397
1446,Taylor Swift,Speak Now,Mean,6,Why you gotta be so mean?,46,2010,,0.285287,0.038032,0.19724,0.046621,0.125354
1447,Taylor Swift,Speak Now,Mean,6,"Someday, I'll be living in a big old city",47,2010,big old city,0.233911,0.367761,0.13454000000000002,0.116297,0.088048
1448,Taylor Swift,Speak Now,Mean,6,(Why you gotta be so mean?),48,2010,,0.249374,0.033687,0.175276,0.032161,0.094652
1449,Taylor Swift,Speak Now,Mean,6,And all you're ever gonna be is mean,49,2010,ever gonna,0.158614,0.24941,0.171057,0.098583,0.299165
1450,Taylor Swift,Speak Now,Mean,6,(Why you gotta be so mean?),50,2010,,0.249374,0.033687,0.175276,0.032161,0.094652
1451,Taylor Swift,Speak Now,Mean,6,"Someday, I'll be big enough so you can't hit me",51,2010,,0.113164,0.4340600000000001,0.13893599999999998,0.10761400000000004,0.13969
1452,Taylor Swift,Speak Now,Mean,6,(Why you gotta be so mean?),52,2010,,0.249374,0.033687,0.175276,0.032161,0.094652
1453,Taylor Swift,Speak Now,Mean,6,And all you're ever gonna be is mean,53,2010,ever gonna,0.158614,0.24941,0.171057,0.098583,0.299165
1454,Taylor Swift,Speak Now,Mean,6,Why you gotta be so mean?,54,2010,,0.285287,0.038032,0.19724,0.046621,0.125354
1455,Taylor Swift,Speak Now,The Story of Us,7,I used to think one day we'd tell the story of us,1,2010,day,0.345013,0.252697,0.118739,0.134602,0.193295
1456,Taylor Swift,Speak Now,The Story of Us,7,How we met,2,2010,,0,0,0,0,0
1457,Taylor Swift,Speak Now,The Story of Us,7,And the sparks flew instantly,3,2010,sparks,0.118906,0.17986,0.157559,0.129494,0.106674
1458,Taylor Swift,Speak Now,The Story of Us,7,And people would say they're the lucky ones,4,2010,people,0.138972,0.617434,0.094006,0.050198,0.093809
1459,Taylor Swift,Speak Now,The Story of Us,7,I used to know my place was a spot next to you,5,2010,place,0.113587,0.184042,0.07624600000000001,0.099282,0.101793
1460,Taylor Swift,Speak Now,The Story of Us,7,Now I'm searching the room for an empty seat,6,2010,empty seat,0.544755,0.024082,0.051835,0.23347,0.158281
1461,Taylor Swift,Speak Now,The Story of Us,7,'Cause lately I don't even know what page you're on,7,2010,Cause,0.7046439999999999,0.052604,0.123226,0.065322,0.162439
1462,Taylor Swift,Speak Now,The Story of Us,7,"Oh, a simple complication",8,2010,simple complication,0.116146,0.6098779999999999,0.122835,0.013422,0.048093
1463,Taylor Swift,Speak Now,The Story of Us,7,Miscommunications lead to fallout,9,2010,fallout,0.474407,0.044082,0.164847,0.052948,0.112659
1464,Taylor Swift,Speak Now,The Story of Us,7,So many things that I wish you knew,10,2010,things,0.492511,0.129279,0.14670899999999998,0.051974,0.091144
1465,Taylor Swift,Speak Now,The Story of Us,7,So many walls up that I can't break through,11,2010,walls,0.218268,0.110291,0.192989,0.094128,0.113273
1466,Taylor Swift,Speak Now,The Story of Us,7,Now I'm standing alone in a crowded room,12,2010,crowded room,0.431392,0.119973,0.277363,0.179622,0.153276
1467,Taylor Swift,Speak Now,The Story of Us,7,And we're not speaking,13,2010,,0.04719,0.121302,0.088797,0.090758,0.197237
1468,Taylor Swift,Speak Now,The Story of Us,7,And I'm dying to know,14,2010,,0.90074,0.009779,0.164234,0.060091,0.08426499999999999
1469,Taylor Swift,Speak Now,The Story of Us,7,Is it killing you like it's killing me?,15,2010,,0.386613,0.003448,0.238016,0.154343,0.5853659999999999
1470,Taylor Swift,Speak Now,The Story of Us,7,"Yeah, I don't know what to say since a twist of fate, when it all broke down",16,2010,twist of fate,0.743893,0.023721000000000003,0.201034,0.110463,0.146024
1471,Taylor Swift,Speak Now,The Story of Us,7,And the story of us looks a lot like a tragedy now,17,2010,story,0.569892,0.280618,0.034986,0.159184,0.029516000000000008
1472,Taylor Swift,Speak Now,The Story of Us,7,Next chapter,18,2010,Next chapter,0.11409,0.406802,0.110649,0.07019600000000001,0.046497
1473,Taylor Swift,Speak Now,The Story of Us,7,How'd we end up this way?,19,2010,way,0.348038,0.273637,0.15259,0.09078,0.231532
1474,Taylor Swift,Speak Now,The Story of Us,7,See me nervously pulling at my clothes and trying to look busy,20,2010,clothes,0.265355,0.138639,0.128746,0.06440499999999999,0.120253
1475,Taylor Swift,Speak Now,The Story of Us,7,And you're doing your best to avoid me,21,2010,,0.06578400000000001,0.250412,0.199655,0.077225,0.184044
1476,Taylor Swift,Speak Now,The Story of Us,7,I'm starting to think one day I'll tell the story of us,22,2010,day,0.282295,0.373828,0.14974,0.089667,0.169741
1477,Taylor Swift,Speak Now,The Story of Us,7,Of how I was losing my mind when I saw you here,23,2010,mind,0.5080399999999999,0.050692,0.17740899999999998,0.250375,0.327997
1478,Taylor Swift,Speak Now,The Story of Us,7,But you held your pride like you should have held me,24,2010,pride,0.128217,0.462434,0.045416000000000005,0.073499,0.13238699999999998
1479,Taylor Swift,Speak Now,The Story of Us,7,"Oh, I'm scared to see the ending",25,2010,ending,0.089793,0.029816,0.8859899999999999,0.018395,0.027592
1480,Taylor Swift,Speak Now,The Story of Us,7,Why are we pretending this is nothing?,26,2010,,0.396618,0.01139,0.041108,0.229431,0.4723270000000001
1481,Taylor Swift,Speak Now,The Story of Us,7,"I'd tell you I miss you, but I don't know how",27,2010,,0.756325,0.009324,0.241712,0.02182,0.133938
1482,Taylor Swift,Speak Now,The Story of Us,7,I've never heard silence quite this loud,28,2010,silence,0.045436,0.572075,0.091532,0.092376,0.26516
1483,Taylor Swift,Speak Now,The Story of Us,7,Now I'm standing alone in a crowded room,29,2010,crowded room,0.431392,0.119973,0.277363,0.179622,0.153276
1484,Taylor Swift,Speak Now,The Story of Us,7,And we're not speaking,30,2010,,0.04719,0.121302,0.088797,0.090758,0.197237
1485,Taylor Swift,Speak Now,The Story of Us,7,And I'm dying to know,31,2010,,0.90074,0.009779,0.164234,0.060091,0.08426499999999999
1486,Taylor Swift,Speak Now,The Story of Us,7,Is it killing you like it's killing me?,32,2010,,0.386613,0.003448,0.238016,0.154343,0.5853659999999999
1487,Taylor Swift,Speak Now,The Story of Us,7,"Yeah, and I don't know what to say since a twist of fate, when it all broke down",33,2010,twist of fate,0.743893,0.023721000000000003,0.201034,0.110463,0.146024
1488,Taylor Swift,Speak Now,The Story of Us,7,And the story of us looks a lot like a tragedy now,34,2010,story,0.569892,0.280618,0.034986,0.159184,0.029516000000000008
1489,Taylor Swift,Speak Now,The Story of Us,7,This is looking like a contest,35,2010,contest,0.139237,0.415826,0.139749,0.242911,0.075193
1490,Taylor Swift,Speak Now,The Story of Us,7,Of who can act like they care less,36,2010,,0.562575,0.119317,0.016617,0.18805,0.26497600000000004
1491,Taylor Swift,Speak Now,The Story of Us,7,But I liked it better when you were on my side,37,2010,side,0.10485,0.6252260000000001,0.039049,0.052493,0.062285
1492,Taylor Swift,Speak Now,The Story of Us,7,The battle's in your hands now,38,2010,battle,0.264331,0.183509,0.412641,0.059305,0.209351
1493,Taylor Swift,Speak Now,The Story of Us,7,But I would lay my armor down,39,2010,armor,0.323441,0.082876,0.499041,0.057663,0.109448
1494,Taylor Swift,Speak Now,The Story of Us,7,If you say you'd rather love than fight,40,2010,fight,0.376846,0.043857,0.283662,0.305762,0.344439
1495,Taylor Swift,Speak Now,The Story of Us,7,So many things that you wish I knew,41,2010,things,0.492511,0.129279,0.14670899999999998,0.051974,0.091144
1496,Taylor Swift,Speak Now,The Story of Us,7,But the story of us might be ending soon,42,2010,story,0.19862,0.323118,0.238775,0.090346,0.095429
1497,Taylor Swift,Speak Now,The Story of Us,7,Now I'm standing alone in a crowded room,43,2010,crowded room,0.431392,0.119973,0.277363,0.179622,0.153276
1498,Taylor Swift,Speak Now,The Story of Us,7,And we're not speaking,44,2010,,0.04719,0.121302,0.088797,0.090758,0.197237
1499,Taylor Swift,Speak Now,The Story of Us,7,And I'm dying to know,45,2010,,0.90074,0.009779,0.164234,0.060091,0.08426499999999999
1500,Taylor Swift,Speak Now,The Story of Us,7,Is it killing you like it's killing me?,46,2010,,0.386613,0.003448,0.238016,0.154343,0.5853659999999999
1501,Taylor Swift,Speak Now,The Story of Us,7,"Yeah, and I don't know what to say since a twist of fate, when it all broke down",47,2010,twist of fate,0.743893,0.023721000000000003,0.201034,0.110463,0.146024
1502,Taylor Swift,Speak Now,The Story of Us,7,"And the story of us looks a lot like a tragedy now, now, now",48,2010,story,0.569892,0.280618,0.034986,0.159184,0.029516000000000008
1503,Taylor Swift,Speak Now,The Story of Us,7,And we're not speaking,49,2010,,0.04719,0.121302,0.088797,0.090758,0.197237
1504,Taylor Swift,Speak Now,The Story of Us,7,And I'm dying to know is it killing you like it's killing me?,50,2010,,0.6729930000000001,0.004858,0.205534,0.089442,0.368188
1505,Taylor Swift,Speak Now,The Story of Us,7,Yeah,51,2010,,0,0,0,0,0
1506,Taylor Swift,Speak Now,The Story of Us,7,"And I don't know what to say since a twist of fate, because we're going down",52,2010,twist of fate,0.5282560000000001,0.075139,0.193186,0.078571,0.149015
1507,Taylor Swift,Speak Now,The Story of Us,7,And the story of us looks a lot like a tragedy now,53,2010,story,0.569892,0.280618,0.034986,0.159184,0.029516000000000008
